user_id,age_group,gender,location,signup_date,preferred_genres,activity_level,subscription_type
user_000461,25-34,M,DE,2024-07-26,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",low,free
user_000462,35-44,F,UK,2024-07-16,"[""Action"", ""Crime"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,premium
user_000463,18-24,M,US,2024-08-20,"[""Action"", ""Thriller"", ""Comedy"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,free
user_000464,65+,F,DE,2025-01-28,"[""Action"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",medium,premium
user_000465,65+,F,US,2024-04-10,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000466,25-34,M,DE,2024-06-17,"[""Action"", ""Thriller"", ""Animation"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000467,25-34,M,US,2025-05-21,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",low,free
user_000468,55-64,M,US,2025-05-30,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",medium,premium
user_000469,45-54,F,US,2024-02-15,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Adventure"", ""Family"", ""Romance""]",medium,free
user_000470,45-54,F,DE,2024-10-23,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Western"", ""Family"", ""Romance""]",high,premium
user_000471,18-24,F,US,2025-01-30,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Music"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000472,18-24,M,US,2024-10-29,"[""Action"", ""Thriller"", ""Comedy"", ""Music"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",medium,free
user_000473,18-24,M,AU,2024-05-30,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Fantasy"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,premium
user_000474,45-54,F,FR,2024-11-02,"[""Mystery"", ""Thriller"", ""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Family"", ""Romance""]",medium,free
user_000475,25-34,M,JP,2025-10-22,"[""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,premium
user_000476,55-64,F,IN,2025-03-01,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000477,35-44,M,DE,2025-05-22,"[""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000478,25-34,M,UK,2025-09-17,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",low,premium
user_000479,25-34,M,US,2025-07-12,"[""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""Romance""]",medium,free
user_000480,25-34,M,UK,2024-10-04,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,free
user_000481,45-54,M,US,2024-01-04,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",high,free
user_000482,45-54,M,UK,2024-09-13,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,free
user_000483,65+,M,US,2025-07-03,"[""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,free
user_000484,25-34,M,JP,2025-09-14,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000485,65+,M,BR,2025-11-26,"[""Action"", ""Thriller"", ""Romance"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",medium,premium
user_000486,45-54,F,BR,2024-11-01,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",low,premium
user_000487,25-34,M,US,2025-06-29,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""Romance""]",medium,free
user_000488,35-44,F,JP,2025-02-02,"[""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",high,free
user_000489,25-34,M,US,2025-03-15,"[""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",low,free
user_000490,25-34,Other,AU,2024-06-09,"[""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""Adventure"", ""Romance""]",medium,free
user_000491,18-24,M,DE,2024-06-08,"[""Action"", ""Thriller"", ""Comedy"", ""Music"", ""War"", ""Science Fiction"", ""Horror"", ""Family""]",medium,free
user_000492,65+,F,DE,2024-11-13,"[""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000493,25-34,M,US,2024-01-21,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000494,25-34,Other,IN,2024-09-01,"[""Mystery"", ""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000495,55-64,M,JP,2025-05-10,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""History""]",low,premium
user_000496,25-34,F,IN,2024-10-21,"[""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",low,free
user_000497,65+,F,KR,2024-04-29,"[""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000498,25-34,M,JP,2024-12-06,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""Romance""]",medium,free
user_000499,35-44,F,KR,2024-04-02,"[""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",high,free
user_000500,55-64,F,AU,2025-03-29,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",high,free
user_000501,18-24,F,UK,2024-01-19,"[""Action"", ""Crime"", ""Animation"", ""Comedy"", ""Music"", ""Drama"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",high,premium
user_000502,18-24,F,UK,2024-10-14,"[""Action"", ""Animation"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Western"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000503,65+,M,UK,2025-02-15,"[""Action"", ""Thriller"", ""Romance"", ""Crime"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,premium
user_000504,45-54,M,US,2024-01-19,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Music"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",medium,premium
user_000505,25-34,M,BR,2025-04-13,"[""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",low,premium
user_000506,45-54,F,US,2024-04-08,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Horror"", ""Family"", ""Romance""]",low,premium
user_000507,55-64,F,US,2024-12-02,"[""Mystery"", ""Action"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",medium,premium
user_000508,45-54,F,KR,2024-02-05,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",medium,free
user_000509,35-44,M,UK,2024-10-03,"[""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000510,25-34,M,JP,2024-06-02,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",high,free
user_000511,65+,F,US,2024-08-25,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000512,55-64,F,US,2025-07-09,"[""Mystery"", ""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000513,25-34,M,US,2024-10-03,"[""Action"", ""Thriller"", ""Animation"", ""History"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",high,premium
user_000514,35-44,F,US,2025-07-02,"[""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000515,45-54,Other,DE,2025-08-30,"[""Mystery"", ""Romance"", ""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""History""]",medium,free
user_000516,18-24,F,CA,2024-07-02,"[""Action"", ""Comedy"", ""Fantasy"", ""Drama"", ""Science Fiction"", ""Western"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000517,45-54,M,FR,2024-02-28,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",low,premium
user_000518,55-64,F,AU,2024-01-14,"[""Mystery"", ""Action"", ""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Family"", ""Romance""]",medium,free
user_000519,55-64,M,UK,2025-01-28,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,free
user_000520,45-54,M,FR,2025-12-30,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000521,35-44,M,US,2024-09-11,"[""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""History""]",medium,free
user_000522,55-64,M,US,2025-04-19,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""History""]",medium,free
user_000523,18-24,M,US,2025-07-24,"[""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""War"", ""Science Fiction"", ""Horror""]",high,free
user_000524,55-64,F,UK,2025-04-20,"[""Mystery"", ""Crime"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",high,free
user_000525,65+,M,FR,2025-07-04,"[""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",medium,free
user_000526,45-54,F,US,2025-11-24,"[""Mystery"", ""Action"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Western"", ""Family"", ""Romance""]",low,premium
user_000527,45-54,Other,JP,2024-05-24,"[""Mystery"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""Adventure"", ""Horror"", ""History""]",high,premium
user_000528,25-34,M,JP,2024-01-14,"[""Mystery"", ""Action"", ""Thriller"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Romance""]",medium,free
user_000529,25-34,F,CA,2024-04-20,"[""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",medium,free
user_000530,25-34,M,US,2024-04-01,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",low,premium
user_000531,35-44,F,KR,2025-05-03,"[""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000532,35-44,F,US,2025-02-15,"[""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000533,25-34,M,DE,2024-06-07,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000534,45-54,M,FR,2025-05-25,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,premium
user_000535,25-34,M,US,2025-07-13,"[""Mystery"", ""Action"", ""Thriller"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",low,free
user_000536,25-34,F,US,2024-05-01,"[""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",medium,free
user_000537,18-24,M,UK,2025-03-18,"[""Action"", ""Thriller"", ""Comedy"", ""Documentary"", ""War"", ""Science Fiction"", ""Western"", ""Horror"", ""Family""]",medium,free
user_000538,35-44,F,US,2025-06-29,"[""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",medium,premium
user_000539,35-44,F,US,2024-03-23,"[""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Adventure"", ""Family"", ""Romance""]",medium,premium
user_000540,35-44,Other,US,2025-08-20,"[""Animation"", ""Comedy"", ""Documentary"", ""Music"", ""Fantasy"", ""Drama"", ""War"", ""Family"", ""History""]",low,premium
user_000541,55-64,M,US,2025-12-05,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,free
user_000542,55-64,F,US,2024-03-19,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000543,25-34,F,BR,2024-01-18,"[""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""Family"", ""Romance""]",high,free
user_000544,55-64,F,JP,2024-08-15,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Adventure"", ""Family"", ""Romance""]",medium,free
user_000545,25-34,M,US,2025-05-09,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Horror"", ""Romance""]",low,free
user_000546,45-54,M,US,2025-11-30,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""History""]",high,premium
user_000547,55-64,Other,CA,2024-10-15,"[""Mystery"", ""Romance"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""History""]",high,free
user_000548,25-34,M,US,2025-06-05,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",low,free
user_000549,55-64,F,US,2024-02-24,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Western"", ""Family"", ""Romance""]",high,free
user_000550,25-34,F,US,2025-05-18,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""Family"", ""Romance""]",medium,premium
user_000551,25-34,M,KR,2025-04-02,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000552,18-24,M,DE,2024-03-14,"[""Action"", ""Thriller"", ""Comedy"", ""War"", ""Science Fiction"", ""Western"", ""Horror"", ""History""]",medium,free
user_000553,65+,F,US,2025-07-17,"[""Action"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000554,18-24,M,JP,2025-09-12,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror""]",medium,free
user_000555,35-44,M,US,2025-03-13,"[""Action"", ""Thriller"", ""Animation"", ""Romance"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000556,18-24,F,BR,2024-03-28,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000557,25-34,Other,US,2025-12-19,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Science Fiction"", ""Romance""]",high,premium
user_000558,45-54,Other,AU,2025-07-25,"[""Mystery"", ""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""Horror"", ""Family"", ""History""]",low,free
user_000559,35-44,M,DE,2024-09-09,"[""Action"", ""Thriller"", ""Romance"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",high,free
user_000560,55-64,F,IN,2024-11-08,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",high,free
user_000561,65+,F,US,2024-09-26,"[""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000562,25-34,F,DE,2025-01-03,"[""Thriller"", ""Comedy"", ""Music"", ""Drama"", ""Science Fiction"", ""Adventure"", ""Family"", ""Romance""]",low,free
user_000563,55-64,F,US,2024-09-05,"[""Mystery"", ""Action"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000564,65+,M,DE,2025-09-12,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,free
user_000565,55-64,F,US,2025-08-23,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Family"", ""Romance""]",medium,free
user_000566,35-44,F,US,2024-03-17,"[""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Horror"", ""Family"", ""Romance""]",low,free
user_000567,65+,Other,US,2025-12-02,"[""Mystery"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Family"", ""History""]",medium,free
user_000568,25-34,F,IN,2025-04-08,"[""Mystery"", ""Thriller"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",high,free
user_000569,25-34,F,US,2025-08-27,"[""Thriller"", ""Comedy"", ""Drama"", ""Western"", ""Family"", ""Romance""]",medium,free
user_000570,45-54,M,US,2025-05-31,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""History""]",high,free
user_000571,35-44,M,US,2024-11-13,"[""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",low,free
user_000572,55-64,M,BR,2025-06-19,"[""Mystery"", ""Action"", ""Thriller"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Family"", ""History""]",medium,free
user_000573,35-44,F,JP,2025-12-05,"[""Thriller"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Family"", ""Romance""]",low,free
user_000574,55-64,F,KR,2024-07-15,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Adventure"", ""Family"", ""Romance""]",medium,premium
user_000575,35-44,F,US,2025-08-12,"[""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000576,25-34,F,US,2025-01-27,"[""Thriller"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""Romance""]",low,free
user_000577,65+,F,UK,2024-12-18,"[""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",high,premium
user_000578,25-34,F,JP,2024-11-13,"[""Thriller"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",medium,free
user_000579,55-64,F,US,2025-06-17,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Western"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000580,18-24,F,US,2024-07-14,"[""Action"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Western"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000581,18-24,Other,US,2025-09-13,"[""Action"", ""Thriller"", ""Animation"", ""Crime"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Western"", ""Horror""]",medium,free
user_000582,25-34,M,FR,2025-08-29,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Romance""]",high,free
user_000583,45-54,F,KR,2024-03-03,"[""Mystery"", ""Action"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000584,25-34,F,JP,2025-10-05,"[""Thriller"", ""Animation"", ""Crime"", ""Comedy"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000585,65+,F,BR,2024-06-26,"[""Mystery"", ""Crime"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000586,35-44,F,US,2024-12-04,"[""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",medium,premium
user_000587,25-34,F,AU,2025-03-21,"[""Thriller"", ""Comedy"", ""Drama"", ""Adventure"", ""Family"", ""Romance""]",high,free
user_000588,25-34,F,US,2024-10-03,"[""Thriller"", ""Comedy"", ""Drama"", ""Western"", ""Adventure"", ""Family"", ""Romance""]",medium,premium
user_000589,18-24,F,CA,2024-01-20,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""Science Fiction"", ""Western"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000590,55-64,F,FR,2025-09-13,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000591,45-54,F,KR,2024-05-11,"[""Mystery"", ""Animation"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Family"", ""Romance""]",low,premium
user_000592,25-34,M,US,2024-06-03,"[""Mystery"", ""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",high,premium
user_000593,45-54,F,AU,2025-08-05,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Family"", ""Romance""]",high,free
user_000594,25-34,M,JP,2024-09-04,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000595,18-24,F,US,2025-10-04,"[""Action"", ""Comedy"", ""Documentary"", ""Drama"", ""Science Fiction"", ""Western"", ""Horror"", ""Family"", ""Romance""]",medium,premium
user_000596,35-44,M,FR,2025-05-26,"[""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Family"", ""History""]",high,free
user_000597,65+,M,CA,2024-07-19,"[""Mystery"", ""Action"", ""Thriller"", ""Crime"", ""Romance"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,premium
user_000598,25-34,F,AU,2024-01-07,"[""Thriller"", ""Comedy"", ""Drama"", ""Western"", ""Horror"", ""Family"", ""Romance""]",medium,free
user_000599,55-64,M,US,2025-11-23,"[""Mystery"", ""Action"", ""Thriller"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",low,premium
user_000600,45-54,F,US,2024-03-02,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Family"", ""Romance""]",medium,free
user_000601,55-64,F,US,2025-06-09,"[""Mystery"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Family"", ""Romance""]",medium,free
user_000602,35-44,M,US,2024-12-22,"[""Action"", ""Thriller"", ""Crime"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""History""]",medium,free
user_000603,25-34,F,UK,2025-07-07,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",low,premium
user_000604,25-34,M,FR,2025-05-18,"[""Action"", ""Thriller"", ""Comedy"", ""Music"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Horror"", ""Romance""]",medium,free
user_000605,25-34,F,DE,2025-04-16,"[""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Family"", ""Romance""]",medium,free
user_000606,25-34,M,JP,2024-12-23,"[""Action"", ""Thriller"", ""Animation"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Western"", ""Family"", ""Romance""]",low,free
user_000607,25-34,M,BR,2025-08-01,"[""Action"", ""Thriller"", ""Comedy"", ""Drama"", ""War"", ""Science Fiction"", ""Family"", ""Romance""]",low,free
user_000608,25-34,Other,US,2024-03-08,"[""Mystery"", ""Thriller"", ""Animation"", ""Crime"", ""Comedy"", ""Documentary"", ""Drama"", ""Romance""]",medium,premium
user_000609,45-54,M,US,2024-06-09,"[""Mystery"", ""Action"", ""Thriller"", ""Animation"", ""Crime"", ""Documentary"", ""Drama"", ""War"", ""Science Fiction"", ""History""]",medium,free
user_000610,25-34,F,US,2025-05-19,"[""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000611,65+,F,US,2024-08-10,"[""Action"", ""History"", ""Comedy"", ""Documentary"", ""Music"", ""Drama"", ""Family"", ""Romance""]",low,premium
user_000612,25-34,M,AU,2025-02-28,"[""Action"", ""Thriller"", ""History"", ""Comedy"", ""Documentary"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",medium,free
user_000613,25-34,M,BR,2024-12-10,"[""Action"", ""Thriller"", ""Comedy"", ""Fantasy"", ""Drama"", ""War"", ""Science Fiction"", ""Romance""]",low,free
user_000614,45-54,F,US,2025-01-22,"[""Mystery"", ""Action"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Family"", ""Romance""]",low,free
user_000615,55-64,F,US,2024-11-06,"[""Mystery"", ""History"", ""Comedy"", ""Documentary"", ""Drama"", ""Adventure"", ""Horror"", ""Family"", ""Romance""]",low,premium
