user_id,item_id,interaction_type,rating,timestamp,session_id,device_type,duration_seconds
user_000557,item_000137,watch,4.7,2025-10-11T21:56:03,session_9244,tablet,2990.0
user_000765,item_000446,watch,1.2,2025-08-02T19:36:09,session_9546,mobile,6507.0
user_000439,item_001237,like,3.8,2025-02-20T14:43:34,session_3702,tablet,
user_000217,item_000120,view,4.0,2025-07-25T08:36:16,session_2866,tablet,
user_000567,item_001065,view,4.0,2025-11-22T22:06:33,session_2733,desktop,
user_000735,item_000898,share,3.2,2025-03-21T18:31:23,session_1561,desktop,
user_000633,item_000043,purchase,3.8,2025-12-01T13:31:33,session_4582,mobile,
user_000616,item_000160,view,4.1,2025-07-10T16:36:58,session_7952,desktop,
user_000559,item_000334,view,4.7,2025-12-05T20:42:08,session_4437,desktop,
user_000525,item_001482,share,2.7,2025-06-07T22:34:03,session_9304,tablet,
user_000130,item_000165,view,4.2,2025-04-20T11:53:39,session_1907,tablet,
user_000049,item_000844,like,2.8,2025-11-25T12:09:10,session_4848,tablet,
user_000586,item_000460,view,4.2,2025-12-08T14:04:57,session_3631,tablet,
user_000381,item_001460,view,3.3,2025-03-28T05:26:12,session_8532,desktop,
user_000415,item_001008,view,4.4,2025-04-24T18:27:26,session_2100,tablet,
user_000740,item_000007,view,4.5,2025-06-07T07:53:44,session_1778,tablet,
user_000471,item_000875,view,4.4,2025-05-05T06:04:31,session_5195,mobile,
user_000249,item_000094,like,5.0,2025-07-05T18:41:09,session_8335,mobile,
user_000487,item_000636,like,4.7,2025-05-30T23:54:56,session_4493,mobile,
user_000289,item_000598,view,5.0,2025-07-13T23:57:50,session_2789,desktop,
user_000190,item_001224,share,3.6,2025-09-23T14:17:31,session_6542,desktop,
user_000546,item_000994,share,2.0,2025-03-27T18:39:05,session_5420,desktop,
user_000508,item_001350,watch,5.0,2025-12-26T23:34:35,session_7899,mobile,662.0
user_000184,item_000619,like,4.1,2025-05-08T08:02:34,session_6537,mobile,
user_000641,item_000872,watch,3.5,2025-09-08T17:39:45,session_9387,mobile,6168.0
user_000118,item_001159,like,3.3,2025-01-03T19:49:19,session_1828,tablet,
user_000046,item_000267,like,3.9,2025-06-26T23:05:46,session_8356,mobile,
user_000061,item_001126,purchase,1.8,2025-03-26T18:07:11,session_7859,tablet,
user_000074,item_000158,like,3.7,2025-02-05T06:56:34,session_2905,tablet,
user_000536,item_000983,watch,4.9,2025-03-02T16:12:42,session_2408,mobile,5722.0
user_000100,item_000137,view,4.8,2025-10-20T19:38:47,session_2211,mobile,
user_000247,item_000570,watch,4.8,2025-11-23T01:30:19,session_2882,mobile,1784.0
user_000336,item_000234,view,1.7,2025-03-19T23:42:31,session_8319,mobile,
user_000231,item_000358,share,1.4,2025-05-02T20:04:56,session_3998,tablet,
user_000501,item_001394,like,5.0,2025-05-03T08:08:39,session_2155,mobile,
user_000224,item_000365,share,3.2,2025-01-14T14:24:12,session_1385,tablet,
user_000055,item_001293,watch,4.9,2025-11-03T07:13:02,session_5018,desktop,6335.0
user_000605,item_001109,watch,2.8,2025-05-01T17:52:02,session_8187,tablet,4438.0
user_000712,item_001448,watch,4.2,2025-09-03T20:38:15,session_2959,tablet,1305.0
user_000080,item_000311,watch,2.9,2025-01-10T21:44:32,session_3175,desktop,5363.0
user_000347,item_000737,view,3.8,2025-02-14T20:36:57,session_5254,tablet,
user_000005,item_001049,view,3.6,2025-02-02T23:43:06,session_3538,mobile,
user_000099,item_000459,like,2.3,2025-06-23T18:25:02,session_4356,mobile,
user_000592,item_000990,view,3.8,2025-08-07T21:00:49,session_6120,tablet,
user_000418,item_000900,view,2.1,2025-11-22T01:26:45,session_6440,mobile,
user_000103,item_000538,view,4.2,2025-03-27T20:04:21,session_8962,desktop,
user_000347,item_000913,view,3.8,2025-04-09T15:55:00,session_2837,desktop,
user_000657,item_000695,like,3.8,2025-10-26T10:07:53,session_7740,tablet,
user_000039,item_000327,watch,4.2,2025-04-05T23:54:57,session_8370,desktop,5749.0
user_000080,item_000526,like,4.4,2025-04-27T02:07:10,session_8198,desktop,
user_000039,item_001406,watch,2.6,2025-12-24T19:48:45,session_3281,desktop,6941.0
user_000656,item_000460,view,3.5,2025-07-14T19:42:13,session_8920,mobile,
user_000151,item_001186,view,2.4,2025-02-06T17:41:02,session_2505,desktop,
user_000372,item_000374,share,3.4,2025-01-26T12:55:03,session_6279,mobile,
user_000503,item_001017,like,3.2,2025-01-22T21:06:14,session_1524,tablet,
user_000570,item_000121,view,4.1,2025-11-25T21:28:31,session_3091,tablet,
user_000716,item_000019,watch,5.0,2025-12-13T14:45:32,session_1069,tablet,3206.0
user_000099,item_001165,view,3.7,2025-08-25T06:09:45,session_7857,tablet,
user_000228,item_000548,view,3.8,2025-09-12T13:03:36,session_6247,tablet,
user_000626,item_000179,purchase,4.9,2025-10-06T06:13:00,session_7460,desktop,
user_000426,item_000063,purchase,4.5,2025-12-07T17:13:12,session_2052,desktop,
user_000076,item_000434,view,4.7,2025-12-22T18:59:34,session_9959,desktop,
user_000236,item_001471,view,4.4,2025-10-21T17:50:26,session_3448,tablet,
user_000693,item_000427,view,5.0,2025-11-06T11:46:30,session_9834,tablet,
user_000635,item_001366,view,2.0,2025-03-12T22:11:24,session_5591,tablet,
user_000660,item_000773,purchase,5.0,2025-07-14T21:46:48,session_7022,tablet,
user_000258,item_001145,view,2.9,2025-06-10T06:11:44,session_6835,mobile,
user_000074,item_000263,view,3.5,2025-04-27T20:24:49,session_7336,mobile,
user_000188,item_000179,watch,5.0,2025-09-30T21:36:22,session_2403,desktop,5676.0
user_000641,item_000400,view,3.0,2025-10-31T20:33:56,session_2264,mobile,
user_000150,item_000598,watch,3.6,2025-10-10T23:27:29,session_4327,mobile,2085.0
user_000293,item_000964,view,4.3,2025-08-07T22:26:34,session_4403,desktop,
user_000148,item_001305,like,3.6,2025-09-28T22:18:56,session_6952,mobile,
user_000597,item_000735,view,3.4,2025-07-31T10:43:40,session_4314,mobile,
user_000702,item_000428,view,3.3,2025-06-13T19:14:58,session_4816,mobile,
user_000000,item_000243,like,3.6,2025-11-20T00:15:46,session_4805,desktop,
user_000079,item_001017,like,4.3,2025-08-13T22:53:19,session_4810,mobile,
user_000735,item_000914,purchase,5.0,2025-07-14T22:13:12,session_9766,tablet,
user_000243,item_000427,view,5.0,2025-11-20T21:03:06,session_2237,tablet,
user_000499,item_000636,purchase,5.0,2025-02-20T07:43:15,session_9212,mobile,
user_000035,item_000082,view,2.3,2025-08-20T23:29:43,session_7970,mobile,
user_000100,item_001267,view,3.5,2025-04-25T19:46:34,session_5463,mobile,
user_000080,item_000622,purchase,2.0,2025-10-10T22:17:38,session_1228,desktop,
user_000044,item_000260,purchase,2.2,2025-04-12T21:51:50,session_5018,mobile,
user_000199,item_000089,purchase,2.3,2025-06-04T00:01:23,session_5063,desktop,
user_000731,item_001111,like,4.4,2025-04-15T22:44:01,session_6503,mobile,
user_000647,item_000379,view,4.1,2025-05-29T12:46:58,session_4255,desktop,
user_000631,item_000985,watch,4.9,2025-06-21T23:58:29,session_3372,tablet,1419.0
user_000693,item_000145,view,4.2,2025-10-28T11:40:36,session_1729,tablet,
user_000416,item_000287,like,4.4,2025-01-14T21:42:49,session_4903,mobile,
user_000740,item_000528,view,5.0,2025-10-04T22:39:25,session_2860,mobile,
user_000100,item_000184,like,3.6,2025-03-24T09:11:21,session_4300,mobile,
user_000626,item_001025,watch,4.0,2025-10-08T19:07:36,session_2019,mobile,5742.0
user_000142,item_000699,like,3.8,2025-09-21T17:13:12,session_4108,desktop,
user_000269,item_000207,watch,3.9,2025-06-04T21:01:03,session_7935,mobile,7016.0
user_000547,item_000488,view,3.5,2025-04-18T21:14:32,session_7834,desktop,
user_000648,item_000840,view,1.8,2025-01-06T23:37:49,session_3772,desktop,
user_000631,item_000885,view,2.6,2025-06-11T11:41:33,session_2672,tablet,
user_000788,item_000801,view,5.0,2025-12-08T11:52:03,session_2723,tablet,
user_000616,item_000517,like,5.0,2025-08-16T21:01:25,session_3255,tablet,
user_000370,item_001197,watch,4.8,2025-06-23T20:08:38,session_2702,tablet,1687.0
user_000000,item_000726,purchase,2.9,2025-10-03T22:24:30,session_6443,mobile,
user_000180,item_001214,like,3.7,2025-07-03T16:43:31,session_9958,tablet,
user_000582,item_000440,share,3.0,2025-03-22T01:10:09,session_1252,tablet,
user_000448,item_001497,watch,4.6,2025-02-11T22:35:35,session_5123,tablet,6551.0
user_000022,item_000182,watch,3.8,2025-08-05T22:29:44,session_2779,tablet,5991.0
user_000371,item_001339,view,4.7,2025-06-30T22:51:58,session_2729,desktop,
user_000371,item_000523,view,5.0,2025-06-19T13:50:14,session_4689,tablet,
user_000688,item_000039,purchase,4.7,2025-11-30T14:37:04,session_7504,mobile,
user_000216,item_000243,watch,3.5,2025-08-07T08:41:44,session_4377,tablet,923.0
user_000014,item_001280,purchase,3.1,2025-09-19T12:42:07,session_2389,tablet,
user_000458,item_001062,view,1.0,2025-02-21T12:57:20,session_4220,desktop,
user_000488,item_001122,view,4.1,2025-06-08T23:45:05,session_4016,desktop,
user_000625,item_001267,view,3.5,2025-02-06T20:02:45,session_9436,desktop,
user_000313,item_000230,view,1.2,2025-05-23T23:23:00,session_5819,mobile,
user_000090,item_000887,like,3.0,2025-07-28T22:52:23,session_5538,mobile,
user_000592,item_000214,like,4.5,2025-09-27T17:32:42,session_4225,desktop,
user_000561,item_001378,share,3.5,2025-09-21T07:36:34,session_1313,mobile,
user_000231,item_000950,view,4.9,2025-02-18T22:32:42,session_1902,mobile,
user_000204,item_000372,purchase,3.5,2025-11-03T21:59:13,session_4797,mobile,
user_000347,item_000802,purchase,1.6,2025-04-30T15:13:40,session_1743,desktop,
user_000620,item_000029,watch,4.8,2025-05-13T07:04:02,session_1355,tablet,4959.0
user_000372,item_001250,view,2.7,2025-09-14T05:44:10,session_4315,mobile,
user_000687,item_000491,share,3.3,2025-04-20T14:24:53,session_1322,desktop,
user_000305,item_000652,watch,3.3,2025-02-27T22:58:44,session_3459,desktop,3950.0
user_000148,item_000925,purchase,4.3,2025-10-26T21:17:31,session_3985,mobile,
user_000104,item_000415,watch,3.3,2025-03-28T07:01:56,session_3747,tablet,1187.0
user_000579,item_001083,view,5.0,2025-04-18T21:42:42,session_8607,tablet,
user_000557,item_000731,like,4.1,2025-05-16T20:21:39,session_1437,mobile,
user_000722,item_000288,like,5.0,2025-12-28T23:51:28,session_2882,tablet,
user_000418,item_000003,like,3.6,2025-05-15T22:33:03,session_5725,tablet,
user_000481,item_000397,purchase,4.3,2025-07-19T22:56:32,session_7506,desktop,
user_000376,item_000885,purchase,3.0,2025-08-16T22:32:33,session_2055,desktop,
user_000693,item_000913,purchase,3.5,2025-04-07T22:12:15,session_3568,tablet,
user_000159,item_000249,purchase,3.4,2025-03-30T14:44:46,session_2268,tablet,
user_000480,item_000716,purchase,4.0,2025-06-12T22:12:03,session_6133,desktop,
user_000596,item_001333,view,3.4,2025-05-21T22:31:06,session_5442,desktop,
user_000171,item_000949,share,4.9,2025-12-16T21:38:29,session_5950,mobile,
user_000549,item_000768,view,4.9,2025-11-28T22:09:08,session_8229,tablet,
user_000224,item_000100,like,4.1,2025-04-23T19:11:31,session_3552,mobile,
user_000129,item_000619,watch,4.3,2025-10-21T17:39:03,session_9691,tablet,3817.0
user_000458,item_000967,watch,4.0,2025-11-10T21:18:43,session_6060,tablet,893.0
user_000450,item_000635,like,2.2,2025-09-15T23:10:08,session_9759,mobile,
user_000217,item_001384,view,5.0,2025-05-21T13:06:17,session_6833,tablet,
user_000764,item_000146,view,3.6,2025-09-22T21:01:39,session_8128,mobile,
user_000722,item_001473,purchase,5.0,2025-05-05T14:29:23,session_7975,desktop,
user_000243,item_001373,view,3.7,2025-08-23T16:01:28,session_3582,desktop,
user_000216,item_001102,view,3.3,2025-05-15T23:34:16,session_6868,desktop,
user_000570,item_001325,purchase,2.9,2025-04-12T22:51:42,session_1024,desktop,
user_000577,item_001225,watch,3.0,2025-01-29T15:05:15,session_4683,desktop,251.0
user_000266,item_000189,like,3.8,2025-08-16T16:55:02,session_5467,desktop,
user_000415,item_000314,view,3.4,2025-04-06T10:14:26,session_4209,mobile,
user_000740,item_000790,watch,3.8,2025-12-06T20:19:45,session_4016,mobile,1741.0
user_000446,item_001314,view,4.3,2025-12-05T23:07:16,session_9518,mobile,
user_000758,item_000918,view,3.3,2025-02-10T21:27:41,session_6402,desktop,
user_000432,item_000090,view,2.8,2025-01-28T13:59:50,session_9027,tablet,
user_000507,item_000543,view,2.9,2024-12-31T16:12:35,session_2157,tablet,
user_000225,item_000328,like,3.8,2025-01-03T17:07:26,session_5697,mobile,
user_000419,item_001393,share,3.7,2025-02-27T16:58:41,session_8841,mobile,
user_000629,item_000735,view,3.1,2025-03-05T02:51:34,session_5098,desktop,
user_000559,item_000434,watch,3.6,2025-07-11T21:42:53,session_7186,tablet,1933.0
user_000072,item_001296,watch,2.0,2025-02-02T16:17:34,session_3629,desktop,3125.0
user_000567,item_000540,purchase,4.4,2025-07-24T07:56:49,session_1929,mobile,
user_000134,item_001451,watch,1.0,2025-01-25T12:00:09,session_3974,desktop,5172.0
user_000003,item_001025,view,4.4,2025-10-31T23:44:56,session_6386,desktop,
user_000381,item_000767,like,4.9,2025-04-19T01:52:43,session_4203,desktop,
user_000369,item_000659,purchase,5.0,2025-12-30T19:12:37,session_5634,mobile,
user_000499,item_000070,purchase,4.4,2025-03-23T20:56:51,session_6561,mobile,
user_000213,item_000846,view,4.6,2025-10-05T09:05:59,session_5423,tablet,
user_000393,item_001464,view,3.9,2025-11-01T10:04:09,session_5630,tablet,
user_000678,item_000520,view,5.0,2025-08-31T20:01:37,session_5042,mobile,
user_000477,item_001337,like,4.7,2025-05-25T14:08:42,session_3092,mobile,
user_000508,item_000339,watch,4.6,2025-11-20T19:36:08,session_3435,tablet,1344.0
user_000037,item_001387,view,1.7,2025-09-14T18:15:43,session_2560,tablet,
user_000008,item_001410,watch,4.7,2025-04-02T20:10:27,session_6975,desktop,1054.0
user_000067,item_000059,like,4.3,2025-07-23T17:31:53,session_8019,mobile,
user_000671,item_001002,view,3.4,2025-09-15T08:50:39,session_6565,mobile,
user_000262,item_000817,view,3.1,2025-10-28T09:03:02,session_9242,tablet,
user_000625,item_000237,purchase,4.4,2025-04-20T17:11:58,session_1057,desktop,
user_000374,item_000650,view,2.5,2025-10-01T10:24:46,session_5076,desktop,
user_000203,item_001171,watch,2.5,2025-02-15T19:42:00,session_4164,mobile,184.0
user_000224,item_000918,watch,3.8,2025-10-22T15:40:03,session_7794,desktop,1372.0
user_000168,item_000620,like,3.5,2025-11-09T22:00:26,session_4803,tablet,
user_000005,item_001493,watch,5.0,2025-07-19T21:25:14,session_6737,mobile,4084.0
user_000487,item_001465,view,3.7,2025-04-14T12:17:11,session_8131,desktop,
user_000794,item_000334,view,4.6,2025-08-20T12:12:36,session_1955,tablet,
user_000616,item_001180,like,1.8,2025-03-28T05:56:43,session_8893,desktop,
user_000245,item_001181,view,5.0,2025-03-13T13:47:14,session_6562,desktop,
user_000389,item_000779,watch,4.5,2025-12-06T19:03:23,session_1046,tablet,6632.0
user_000388,item_001203,like,3.7,2025-10-23T21:19:13,session_6742,mobile,
user_000570,item_000068,view,2.5,2025-06-03T21:35:15,session_9826,desktop,
user_000376,item_000983,view,5.0,2025-11-12T11:26:22,session_1760,mobile,
user_000342,item_000783,purchase,4.0,2025-05-06T15:38:21,session_3713,tablet,
user_000536,item_000912,watch,3.5,2025-12-06T18:44:53,session_1960,tablet,2845.0
user_000384,item_001487,like,3.8,2025-01-14T10:41:18,session_6976,desktop,
user_000220,item_000159,watch,2.3,2025-09-21T13:18:14,session_9860,mobile,5950.0
user_000328,item_000842,watch,3.9,2025-08-01T11:42:32,session_1566,tablet,1600.0
user_000376,item_000179,watch,4.7,2025-09-14T18:01:53,session_8915,tablet,1944.0
user_000249,item_000262,view,3.3,2025-03-13T19:33:47,session_4438,desktop,
user_000765,item_001270,share,2.8,2025-07-22T09:33:13,session_1012,mobile,
user_000173,item_001190,watch,3.3,2025-03-09T18:44:35,session_5690,tablet,2942.0
user_000245,item_001145,like,2.9,2025-05-17T23:49:59,session_4561,desktop,
user_000788,item_000941,view,2.5,2025-06-16T11:11:59,session_1985,mobile,
user_000785,item_000364,watch,2.2,2025-08-06T14:34:08,session_9390,mobile,7117.0
user_000641,item_000244,view,3.0,2025-05-17T21:02:32,session_5997,mobile,
user_000248,item_001126,view,3.5,2025-06-05T22:49:59,session_4127,mobile,
user_000081,item_000726,like,2.8,2025-06-07T22:41:05,session_2124,mobile,
user_000371,item_000340,watch,4.7,2025-02-02T07:35:39,session_7502,mobile,4363.0
user_000289,item_001476,view,4.9,2025-02-19T12:32:43,session_3002,tablet,
user_000346,item_000903,watch,2.5,2025-04-23T14:37:56,session_7536,tablet,2903.0
user_000620,item_000903,like,4.1,2025-05-28T21:31:44,session_3610,desktop,
user_000724,item_001024,view,3.2,2025-03-28T22:32:10,session_2616,mobile,
user_000643,item_000767,like,5.0,2025-03-03T20:05:10,session_3658,tablet,
user_000785,item_001162,watch,5.0,2025-12-17T23:29:54,session_9267,desktop,3373.0
user_000618,item_000486,like,4.0,2025-01-10T10:24:45,session_2664,desktop,
user_000090,item_000263,view,2.9,2025-10-16T21:10:13,session_3759,desktop,
user_000560,item_001466,view,4.1,2025-11-01T23:08:41,session_8722,tablet,
user_000085,item_001100,purchase,3.4,2025-02-22T12:14:52,session_2255,tablet,
user_000510,item_000378,watch,3.2,2025-09-11T07:00:24,session_8291,desktop,3546.0
user_000693,item_000123,watch,5.0,2025-03-26T04:34:18,session_7012,tablet,1124.0
user_000071,item_000067,view,1.8,2025-08-17T06:17:13,session_6670,desktop,
user_000722,item_000756,view,2.5,2025-07-23T22:17:48,session_9746,tablet,
user_000092,item_001476,share,4.8,2025-01-25T18:51:39,session_7332,mobile,
user_000406,item_000327,like,3.6,2025-12-26T08:03:46,session_5747,tablet,
user_000363,item_000758,watch,5.0,2025-09-21T10:03:07,session_7340,mobile,4530.0
user_000626,item_000844,view,4.0,2025-12-20T11:48:57,session_9750,desktop,
user_000470,item_001439,view,2.3,2025-07-20T23:35:06,session_5447,tablet,
user_000366,item_001191,share,2.3,2025-11-26T12:42:13,session_8314,tablet,
user_000554,item_001100,purchase,3.5,2025-06-26T23:32:23,session_3749,desktop,
user_000371,item_001192,watch,4.8,2025-08-12T14:10:22,session_8116,desktop,4475.0
user_000797,item_001119,watch,4.7,2025-01-04T22:36:13,session_2930,desktop,1756.0
user_000076,item_001409,view,4.4,2025-06-21T22:47:04,session_4677,desktop,
user_000555,item_000315,share,4.1,2025-06-13T23:00:03,session_4750,desktop,
user_000638,item_001057,like,4.3,2025-01-25T22:23:21,session_5494,mobile,
user_000641,item_000649,like,2.6,2025-02-22T17:21:05,session_2054,tablet,
user_000248,item_000018,watch,2.8,2025-04-25T19:17:14,session_5097,desktop,2288.0
user_000090,item_001286,view,3.5,2025-10-24T05:13:05,session_7848,mobile,
user_000520,item_001077,view,3.4,2025-02-12T22:11:54,session_9987,tablet,
user_000554,item_000746,watch,2.5,2025-04-16T21:04:49,session_5601,tablet,4419.0
user_000000,item_000727,watch,3.1,2025-08-12T08:19:35,session_9460,desktop,6876.0
user_000314,item_001380,like,2.6,2025-03-17T09:37:35,session_5379,desktop,
user_000763,item_000081,view,3.6,2025-10-15T19:42:49,session_3999,desktop,
user_000311,item_001161,view,2.8,2025-05-12T22:34:26,session_2480,tablet,
user_000735,item_000175,purchase,3.5,2025-06-15T22:56:22,session_7015,tablet,
user_000324,item_001262,watch,4.2,2025-11-06T07:30:48,session_8777,tablet,2102.0
user_000582,item_001178,view,4.1,2025-11-27T16:37:00,session_7068,tablet,
user_000297,item_001167,watch,2.2,2025-06-06T13:16:19,session_2019,desktop,3568.0
user_000381,item_000137,view,5.0,2025-04-21T14:22:49,session_2142,tablet,
user_000503,item_000640,like,2.8,2025-11-17T18:14:47,session_3024,mobile,
user_000685,item_000588,purchase,3.3,2025-05-22T14:34:55,session_3041,tablet,
user_000716,item_000169,view,4.5,2025-01-24T20:42:34,session_8949,mobile,
user_000388,item_001007,share,1.9,2025-07-19T18:56:47,session_9691,tablet,
user_000712,item_001123,view,1.8,2025-03-30T13:03:44,session_3324,desktop,
user_000159,item_000560,watch,4.9,2025-10-06T15:59:38,session_3567,desktop,254.0
user_000667,item_000103,watch,3.9,2025-05-17T18:34:27,session_6354,tablet,1765.0
user_000567,item_001096,like,4.5,2025-01-23T15:41:15,session_7875,desktop,
user_000320,item_000997,view,3.0,2025-07-31T07:51:39,session_6145,desktop,
user_000485,item_000041,view,4.3,2025-10-06T15:01:33,session_1336,desktop,
user_000484,item_000652,like,2.8,2025-09-25T12:09:54,session_5939,tablet,
user_000146,item_001111,watch,5.0,2025-08-27T14:48:14,session_3047,tablet,2635.0
user_000579,item_000162,like,3.5,2025-11-27T01:48:00,session_8397,tablet,
user_000617,item_001208,like,2.5,2025-08-24T20:35:18,session_3427,desktop,
user_000000,item_000334,purchase,4.1,2025-05-09T13:39:46,session_8591,desktop,
user_000243,item_000401,view,5.0,2025-10-03T21:22:36,session_7604,desktop,
user_000248,item_001039,watch,4.9,2025-08-27T16:50:36,session_1837,mobile,3754.0
user_000592,item_001454,like,2.7,2025-06-30T07:21:49,session_5905,desktop,
user_000061,item_000152,watch,3.3,2025-06-08T16:26:15,session_3257,tablet,4191.0
user_000171,item_000850,view,4.0,2025-11-11T08:51:55,session_7592,desktop,
user_000412,item_000017,watch,3.6,2025-04-10T20:39:50,session_6037,desktop,2697.0
user_000055,item_000837,like,4.4,2025-02-01T20:59:35,session_5293,tablet,
user_000769,item_001257,watch,3.6,2025-08-09T23:55:00,session_3206,tablet,5116.0
user_000414,item_001443,view,4.2,2025-01-08T23:05:30,session_7885,mobile,
user_000130,item_001010,watch,3.4,2025-12-04T08:19:13,session_1999,mobile,6462.0
user_000162,item_000709,watch,5.0,2025-12-19T13:47:54,session_4479,tablet,401.0
user_000393,item_000365,watch,2.7,2025-12-01T23:40:33,session_7756,tablet,1386.0
user_000135,item_000304,view,2.9,2025-07-18T15:22:34,session_6064,mobile,
user_000278,item_001306,view,3.4,2025-01-04T23:14:27,session_9300,desktop,
user_000370,item_000905,view,4.0,2025-03-05T22:27:18,session_4115,desktop,
user_000705,item_000074,view,2.9,2025-10-19T19:57:05,session_7633,desktop,
user_000289,item_000053,view,2.3,2025-05-04T00:54:19,session_3667,desktop,
user_000554,item_000562,view,5.0,2025-09-22T15:21:05,session_5864,desktop,
user_000099,item_001046,share,4.7,2025-12-29T08:55:18,session_7475,desktop,
user_000007,item_000807,watch,4.4,2025-10-30T01:27:35,session_3535,mobile,3235.0
user_000640,item_001323,like,2.8,2025-10-12T13:12:55,session_6465,mobile,
user_000627,item_000727,purchase,4.3,2025-04-14T18:12:12,session_8784,desktop,
user_000724,item_001284,like,3.8,2025-04-14T14:28:54,session_1100,tablet,
user_000036,item_001353,watch,2.1,2025-09-06T00:04:42,session_9206,desktop,6340.0
user_000347,item_001271,watch,3.9,2025-11-15T21:05:31,session_3905,tablet,3395.0
user_000547,item_001491,watch,3.1,2025-05-25T08:45:08,session_2038,tablet,6886.0
user_000750,item_000468,like,4.9,2025-02-19T21:33:18,session_5242,mobile,
user_000393,item_000025,like,4.4,2025-07-13T22:09:29,session_8647,mobile,
user_000297,item_000530,like,3.9,2025-07-14T18:46:01,session_4483,mobile,
user_000165,item_000499,share,2.6,2025-08-01T12:56:27,session_9285,mobile,
user_000262,item_000289,share,2.7,2025-04-19T21:06:35,session_9342,tablet,
user_000224,item_000659,watch,4.0,2025-10-08T15:09:40,session_7369,desktop,3164.0
user_000313,item_000853,like,1.7,2025-12-21T22:27:42,session_5640,desktop,
user_000305,item_000117,watch,3.7,2025-01-23T22:27:21,session_6822,tablet,6142.0
user_000062,item_000349,like,2.0,2025-12-09T01:35:47,session_8175,mobile,
user_000102,item_001134,purchase,4.8,2025-04-10T07:17:58,session_3810,mobile,
user_000036,item_001020,like,3.9,2025-09-23T00:59:23,session_5088,desktop,
user_000740,item_001099,view,3.0,2025-09-16T23:10:21,session_1747,desktop,
user_000585,item_001084,share,3.7,2025-05-20T16:27:20,session_2561,tablet,
user_000432,item_000395,like,2.2,2025-06-30T21:03:44,session_8881,tablet,
user_000006,item_000239,view,3.7,2025-08-05T14:36:10,session_3665,tablet,
user_000785,item_001286,view,3.7,2025-03-18T18:28:44,session_3473,tablet,
user_000769,item_001001,watch,1.5,2025-05-09T23:23:48,session_1044,mobile,5357.0
user_000374,item_000484,share,3.5,2025-02-09T19:23:23,session_4340,desktop,
user_000180,item_001198,watch,3.4,2025-09-10T21:45:53,session_3736,tablet,265.0
user_000216,item_000487,watch,2.5,2025-08-02T22:05:16,session_2584,mobile,2630.0
user_000649,item_000534,like,4.5,2025-07-10T22:31:10,session_6989,desktop,
user_000596,item_000099,like,4.9,2025-06-24T23:59:17,session_4898,mobile,
user_000643,item_000548,view,4.1,2025-10-27T22:08:50,session_7448,desktop,
user_000596,item_000044,view,4.1,2025-03-23T10:47:00,session_2088,desktop,
user_000739,item_001037,purchase,5.0,2025-02-23T13:05:08,session_2490,desktop,
user_000022,item_000186,view,2.9,2025-09-07T14:50:34,session_5649,tablet,
user_000589,item_000946,view,4.1,2025-04-14T21:10:44,session_2634,desktop,
user_000762,item_000430,view,4.4,2025-07-31T20:52:11,session_5344,tablet,
user_000159,item_000266,watch,3.8,2025-04-13T18:49:36,session_2820,tablet,6816.0
user_000412,item_000579,like,2.6,2025-06-15T17:16:00,session_6425,tablet,
user_000173,item_000168,view,1.0,2025-08-25T10:20:47,session_1727,tablet,
user_000283,item_000520,view,5.0,2025-06-03T19:33:09,session_8845,mobile,
user_000415,item_000497,view,3.1,2025-07-06T22:03:56,session_9100,tablet,
user_000148,item_000315,view,3.6,2025-01-17T13:52:38,session_8960,desktop,
user_000297,item_001211,watch,4.2,2025-07-16T23:11:42,session_2120,desktop,546.0
user_000443,item_001220,purchase,3.9,2025-05-15T00:34:37,session_9594,tablet,
user_000285,item_000101,watch,3.7,2025-01-17T18:47:48,session_7284,tablet,6884.0
user_000670,item_000766,purchase,3.4,2025-02-04T21:09:46,session_3768,mobile,
user_000546,item_001358,view,4.6,2025-09-10T01:14:16,session_2045,mobile,
user_000331,item_001487,like,3.8,2025-06-23T06:31:01,session_9694,tablet,
user_000079,item_000169,like,5.0,2025-04-04T00:11:49,session_5831,desktop,
user_000766,item_000416,like,2.8,2025-04-23T01:04:01,session_7465,tablet,
user_000336,item_000110,view,3.0,2025-07-31T12:54:43,session_9480,desktop,
user_000536,item_000818,view,2.7,2025-04-27T18:37:53,session_4180,desktop,
user_000724,item_000909,share,2.2,2025-12-08T15:18:44,session_8831,tablet,
user_000190,item_000700,watch,3.9,2025-03-31T06:44:36,session_3473,mobile,1673.0
user_000339,item_000702,like,3.4,2025-06-12T21:15:33,session_7775,mobile,
user_000039,item_000058,view,4.3,2025-07-13T19:10:53,session_3957,desktop,
user_000419,item_000677,purchase,2.0,2025-03-02T21:33:58,session_4353,desktop,
user_000543,item_000332,like,2.6,2025-02-12T09:59:04,session_8021,desktop,
user_000037,item_000983,view,5.0,2025-10-18T03:04:08,session_5148,desktop,
user_000000,item_001269,view,2.8,2025-06-25T22:06:29,session_8916,tablet,
user_000341,item_000099,watch,4.4,2025-07-24T23:07:21,session_8125,desktop,5178.0
user_000688,item_000988,view,4.0,2025-07-18T23:00:31,session_4598,mobile,
user_000509,item_000005,view,4.4,2025-02-08T16:12:38,session_2246,mobile,
user_000767,item_000244,view,3.6,2025-08-12T10:19:24,session_3569,desktop,
